ticket_id,created_date,issue_category,priority,first_response_minutes,resolution_time_hours,agent_experience_years,reopened,channel,customer_satisfaction
2009,2024-12-12,Other,Low,167,38,1.8,No,Chat,Low
2010,2024-04-01,Technical,Urgent,147,7,5.8,No,Email,Low
2011,2024-10-30,Billing,Urgent,229,22,2.7,No,Email,Low
2012,2024-01-13,Technical,Medium,76,26,9.5,No,Phone,Medium
2013,2024-02-07,Account,High,45,12,9.0,No,Chat,Low
2014,2024-07-17,Billing,Urgent,116,15,4.1,No,Email,Low
2015,2024-08-21,Billing,Urgent,199,55,1.2,Yes,Phone,Low
2016,2024-09-07,Delivery,Low,220,54,1.3,No,Phone,Low
2017,2024-07-08,Delivery,High,154,37,7.6,No,Chat,Low
2018,2024-08-15,Billing,Urgent,153,66,9.4,No,Phone,Low
2019,2024-04-15,Delivery,High,236,63,6.9,Yes,Email,Low
2020,2024-02-02,Other,High,112,44,4.8,Yes,Chat,Low
2021,2024-12-11,Delivery,Medium,240,33,2.2,Yes,Phone,Low
2022,2024-03-01,Account,Medium,142,38,4.5,No,Email,Low
2023,2024-06-29,Billing,Low,67,11,3.0,Yes,Chat,Low
2024,2024-07-18,Billing,Low,178,6,9.6,No,Email,High
2025,2024-04-14,Billing,Medium,52,8,7.4,Yes,Phone,Low
2026,2024-12-13,Billing,Medium,141,12,6.7,Yes,Phone,Low
2027,2024-12-16,Account,High,97,2,6.5,No,Phone,Medium
2028,2024-06-03,Billing,High,41,11,1.4,No,Chat,Low
2029,2024-03-08,Billing,High,8,47,6.2,Yes,Email,Medium
2030,2024-11-22,Account,High,160,2,1.3,No,Phone,Medium
2031,2024-02-14,Other,Low,17,18,1.8,No,Email,Medium
2032,2024-03-11,Billing,High,223,54,2.8,Yes,Phone,Low
2033,2024-06-04,Technical,Low,116,22,10.0,No,Email,Medium
2034,2024-10-15,Technical,Urgent,43,44,9.1,No,Email,Low
2035,2024-05-01,Other,High,54,33,8.8,Yes,Phone,Low
2036,2024-09-06,Delivery,Urgent,20,37,5.2,Yes,Email,Medium
2037,2024-12-05,Delivery,Urgent,119,16,7.5,No,Chat,Low
2038,2024-10-05,Account,Low,178,25,5.7,No,Chat,Medium
2039,2024-09-15,Delivery,Medium,101,22,5.5,Yes,Chat,Low
2040,2024-02-11,Billing,High,110,39,9.0,Yes,Phone,Low
2041,2024-08-12,Account,Low,119,61,5.7,No,Phone,Medium
2042,2024-05-29,Delivery,Medium,60,51,8.4,No,Email,Medium
2043,2024-05-13,Billing,Medium,110,23,2.1,Yes,Email,Low
2044,2024-08-27,Billing,Medium,11,57,2.1,No,Email,Medium
2045,2024-11-12,Account,Medium,35,2,8.8,Yes,Chat,Medium
2046,2024-01-03,Other,Urgent,24,62,9.8,Yes,Email,Medium
2047,2024-09-23,Account,High,125,29,7.2,No,Phone,Low
2048,2024-10-16,Billing,Low,100,29,1.3,Yes,Phone,Low
2049,2024-05-22,Other,Low,219,40,9.9,No,Chat,Medium
2050,2024-04-06,Account,High,119,7,3.2,No,Email,Low
2051,2024-05-18,Account,Medium,9,17,8.2,No,Phone,High
2052,2024-10-05,Billing,Low,38,62,6.5,No,Email,Medium
2053,2024-09-08,Billing,Medium,143,10,5.8,No,Email,Medium
2054,2024-06-13,Delivery,Medium,72,13,8.9,Yes,Email,Low
2055,2024-01-06,Account,Medium,72,41,4.2,Yes,Chat,Low
2056,2024-09-22,Billing,Low,106,15,1.8,No,Email,Low
2057,2024-10-14,Delivery,Medium,113,18,9.4,No,Chat,Medium
2058,2024-01-12,Technical,Low,31,56,7.1,Yes,Chat,Low
2059,2024-03-14,Technical,Low,48,47,3.2,No,Phone,Low
2060,2024-07-04,Delivery,Medium,238,29,5.7,Yes,Phone,Low
2061,2024-09-15,Account,Urgent,68,48,6.5,No,Phone,Low
2062,2024-10-21,Delivery,Medium,88,51,7.0,Yes,Email,Low
2063,2024-10-08,Account,Medium,102,10,10.0,Yes,Chat,Low
2064,2024-03-31,Other,High,131,56,9.7,Yes,Chat,Low
2065,2024-10-16,Billing,Urgent,153,1,9.0,No,Chat,Medium
2066,2024-05-25,Other,Urgent,114,46,7.9,No,Email,Low
2067,2024-08-11,Delivery,High,183,52,9.9,No,Chat,Low
2068,2024-04-01,Technical,Urgent,16,58,9.8,Yes,Phone,Medium
2069,2024-12-31,Account,Urgent,160,63,6.6,No,Email,Low
2070,2024-07-29,Account,High,134,63,4.8,Yes,Phone,Low
2071,2024-09-23,Other,Urgent,175,1,8.6,Yes,Chat,Medium
2072,2024-04-11,Billing,High,157,39,8.8,No,Phone,Low
2073,2024-07-14,Technical,Low,42,43,2.8,Yes,Phone,Low
2074,2024-02-28,Billing,High,67,29,5.3,Yes,Chat,Low
2075,2024-03-09,Billing,Urgent,15,17,5.6,Yes,Chat,Medium
2076,2024-07-23,Delivery,High,225,2,8.4,No,Chat,Medium
2077,2024-02-11,Billing,Low,19,46,7.0,Yes,Email,Medium
2078,2024-08-23,Account,Medium,160,7,9.4,No,Phone,Medium
2079,2024-03-29,Account,Medium,72,60,4.2,Yes,Email,Low
2080,2024-11-18,Billing,Urgent,91,6,4.5,No,Chat,Medium
2081,2024-09-15,Other,Low,238,42,3.9,No,Chat,Low
2082,2024-03-04,Account,Urgent,97,34,8.7,No,Chat,Low
2083,2024-05-27,Technical,Low,204,32,5.3,No,Chat,Medium
2084,2024-01-16,Delivery,Low,68,38,5.5,Yes,Phone,Low
2085,2024-07-13,Technical,Urgent,71,70,3.5,No,Email,Low
2086,2024-09-11,Billing,Medium,38,61,8.9,No,Email,Medium
2087,2024-04-29,Billing,Low,163,34,3.1,Yes,Phone,Low
2088,2024-11-15,Other,High,63,53,7.7,Yes,Chat,Low
2089,2024-06-15,Delivery,High,125,66,4.7,No,Email,Low
2090,2024-07-21,Delivery,Low,26,61,6.5,Yes,Chat,Medium
2091,2024-07-20,Delivery,Low,130,44,9.3,Yes,Phone,Low
2092,2024-01-19,Account,Medium,35,19,9.8,No,Phone,Medium
2093,2024-10-25,Technical,Low,174,19,2.9,No,Email,Low
2094,2024-10-24,Account,High,179,34,7.4,No,Phone,Low
2095,2024-05-07,Delivery,Low,109,26,4.3,No,Email,Low
2096,2024-03-21,Delivery,Urgent,87,16,6.0,Yes,Phone,Low
2097,2024-12-21,Billing,Low,183,72,8.6,No,Email,Medium
2098,2024-08-19,Delivery,Medium,128,3,6.4,No,Chat,High
2099,2024-04-26,Delivery,Medium,222,1,7.3,No,Chat,High
2100,2024-07-06,Other,Medium,163,39,4.4,Yes,Chat,Low
2101,2024-07-20,Billing,Medium,41,51,2.7,Yes,Email,Low
2102,2024-02-25,Billing,Low,239,69,3.3,No,Chat,Low
2103,2024-09-20,Account,Urgent,60,19,0.5,Yes,Email,Low
2104,2024-11-08,Account,Urgent,45,72,8.5,Yes,Email,Low
2105,2024-06-12,Other,Urgent,89,22,2.9,No,Email,Low
2106,2024-07-12,Other,Medium,47,33,8.9,Yes,Chat,Low
2107,2024-05-12,Technical,High,127,37,4.4,No,Email,Low
2108,2024-07-21,Account,Medium,113,30,5.8,Yes,Phone,Low
2109,2024-05-01,Billing,Urgent,164,63,2.8,Yes,Chat,Low
2110,2024-07-11,Billing,High,94,30,6.7,Yes,Phone,Low
2111,2024-10-04,Technical,High,102,46,9.7,No,Email,Low
2112,2024-07-02,Other,Low,147,65,5.2,No,Chat,Medium
2113,2024-06-19,Account,High,128,15,2.0,No,Phone,Low
2114,2024-10-19,Technical,Urgent,95,63,6.8,Yes,Email,Low
2115,2024-11-23,Technical,Urgent,7,67,4.3,Yes,Phone,Low
2116,2024-02-18,Technical,High,87,10,3.8,Yes,Email,Low
2117,2024-05-16,Delivery,Medium,225,28,2.6,No,Phone,Low
2118,2024-08-10,Delivery,High,115,16,7.7,No,Email,Low
2119,2024-08-25,Delivery,Urgent,126,10,9.9,No,Chat,Low
2120,2024-10-09,Delivery,Urgent,5,1,0.7,Yes,Chat,Medium
2121,2024-07-30,Other,Urgent,165,4,4.0,Yes,Email,Low
2122,2024-02-25,Delivery,Low,6,2,5.0,Yes,Phone,High
2123,2024-05-05,Account,Medium,80,31,0.6,Yes,Phone,Low
2124,2024-06-03,Delivery,Low,160,54,4.6,Yes,Chat,Low
2125,2024-05-09,Other,High,130,40,7.5,Yes,Email,Low
2126,2024-12-29,Billing,Low,86,16,2.3,Yes,Phone,Low
2127,2024-03-29,Account,Medium,179,16,7.4,No,Phone,Medium
2128,2024-04-26,Delivery,Medium,83,42,1.3,No,Chat,Low
2129,2024-06-14,Account,Medium,189,62,4.6,No,Chat,Low
2130,2024-02-06,Other,Urgent,190,68,8.3,No,Chat,Low
2131,2024-06-01,Account,Medium,149,19,4.7,Yes,Phone,Low
2132,2024-02-20,Technical,Urgent,209,2,2.2,Yes,Email,Low
2133,2024-04-06,Other,Low,95,2,4.2,No,Phone,Medium
2134,2024-07-10,Other,Low,36,31,9.3,No,Phone,Medium
2135,2024-07-29,Technical,Urgent,181,13,6.0,No,Chat,Low
2136,2024-06-20,Account,Low,173,8,9.6,Yes,Email,Low
2137,2024-02-18,Delivery,High,25,27,6.4,Yes,Email,Medium
2138,2024-10-15,Delivery,Low,116,29,6.2,Yes,Chat,Low
2139,2024-08-09,Technical,High,46,3,4.1,No,Chat,Medium
2140,2024-07-29,Account,Urgent,87,4,9.7,No,Email,Medium
2141,2024-07-12,Account,Medium,207,31,5.7,Yes,Phone,Low
2142,2024-10-05,Billing,Urgent,233,44,1.2,No,Email,Low
2143,2024-04-05,Account,High,224,8,0.7,Yes,Phone,Low
2144,2024-12-27,Billing,Urgent,160,69,4.9,Yes,Phone,Low
2145,2024-07-02,Delivery,Low,138,58,8.1,No,Chat,Medium
2146,2024-06-09,Other,Urgent,214,62,3.8,No,Chat,Low
2147,2024-05-25,Account,Low,51,56,4.6,No,Chat,Low
2148,2024-02-24,Other,Urgent,194,72,6.3,No,Email,Low
2149,2024-01-06,Delivery,Low,116,51,8.6,Yes,Email,Low
2150,2024-02-12,Account,High,51,51,5.1,Yes,Phone,Low
2151,2024-09-25,Other,High,101,25,7.4,Yes,Chat,Low
2152,2024-11-29,Delivery,High,136,18,9.9,No,Email,Low
2153,2024-04-22,Account,Medium,110,65,5.8,No,Email,Medium
2154,2024-07-21,Other,Urgent,22,60,1.9,Yes,Chat,Low
2155,2024-12-29,Billing,Urgent,63,38,6.2,Yes,Email,Low
2156,2024-03-25,Technical,Urgent,45,70,3.3,Yes,Chat,Low
2157,2024-03-09,Billing,Medium,172,39,2.9,Yes,Phone,Low
2158,2024-12-22,Account,Medium,92,1,4.9,No,Email,Medium
2159,2024-08-20,Technical,High,60,66,0.9,Yes,Phone,Low
2160,2024-08-01,Billing,High,207,37,6.3,Yes,Chat,Low
2161,2024-10-29,Account,Urgent,62,31,2.7,No,Email,Low
2162,2024-12-16,Delivery,High,22,42,0.7,Yes,Phone,Low
2163,2024-12-01,Technical,Urgent,178,34,8.9,No,Chat,Low
2164,2024-01-06,Other,High,113,49,4.2,Yes,Phone,Low
2165,2024-09-26,Delivery,Low,212,32,9.3,No,Chat,Medium
2166,2024-05-14,Billing,Medium,50,17,8.4,Yes,Email,Low
2167,2024-11-08,Technical,Urgent,161,6,7.5,No,Phone,Medium
2168,2024-03-18,Account,Urgent,7,25,9.5,No,Email,Medium
2169,2024-08-21,Billing,Urgent,58,42,2.0,Yes,Email,Low
2170,2024-07-27,Technical,High,206,43,2.0,Yes,Phone,Low
2171,2024-02-02,Billing,High,128,42,2.1,Yes,Chat,Low
2172,2024-06-23,Delivery,Medium,226,50,1.7,Yes,Phone,Low
2173,2024-10-09,Billing,Low,224,58,5.1,No,Email,Medium
2174,2024-05-16,Other,High,177,65,8.3,Yes,Email,Low
2175,2024-01-24,Delivery,Low,102,54,2.2,Yes,Chat,Low
2176,2024-08-20,Other,High,146,27,4.4,Yes,Phone,Low
2177,2024-07-23,Account,High,151,47,5.0,No,Chat,Low
2178,2024-10-19,Account,High,172,71,9.2,Yes,Chat,Low
2179,2024-12-25,Other,High,97,56,8.3,Yes,Phone,Low
2180,2024-02-06,Other,High,210,18,2.6,No,Phone,Low
2181,2024-08-03,Other,Medium,18,71,4.5,Yes,Chat,Medium
2182,2024-08-24,Technical,High,108,46,6.7,No,Email,Low
2183,2024-03-30,Billing,High,98,55,5.6,Yes,Email,Low
2184,2024-09-29,Billing,Urgent,159,29,9.7,No,Chat,Low
2185,2024-02-23,Account,Medium,216,72,3.7,No,Email,Low
2186,2024-02-29,Other,High,182,30,10.0,No,Chat,Low
2187,2024-08-10,Delivery,Urgent,207,48,8.4,No,Chat,Low
2188,2024-08-31,Technical,High,140,4,8.3,Yes,Phone,Medium
2189,2024-01-03,Other,Medium,195,57,2.4,Yes,Email,Low
2190,2024-03-22,Technical,Low,73,54,8.8,No,Email,Medium
2191,2024-11-03,Delivery,High,34,40,9.0,Yes,Email,Low
2192,2024-03-09,Other,Low,105,30,9.2,Yes,Email,Low
2193,2024-07-11,Billing,Low,24,49,0.8,Yes,Email,Medium
2194,2024-06-23,Account,Low,69,43,6.3,No,Email,Medium
2195,2024-12-22,Account,Urgent,212,62,1.3,No,Phone,Low
2196,2024-03-05,Delivery,Medium,26,49,7.5,No,Phone,High
2197,2024-12-27,Technical,Low,74,36,6.5,Yes,Phone,Low
2198,2024-01-10,Technical,Medium,233,38,6.8,Yes,Phone,Low
2199,2024-08-23,Technical,High,118,2,5.9,Yes,Email,Medium
2200,2024-01-05,Delivery,Medium,229,60,1.2,No,Phone,Low
2201,2024-04-05,Delivery,Medium,153,35,2.7,Yes,Email,Low
2202,2024-02-12,Delivery,Low,21,55,3.3,Yes,Email,Medium
2203,2024-05-17,Billing,Low,91,33,7.2,No,Phone,Medium
2204,2024-09-23,Technical,Urgent,135,69,1.8,Yes,Phone,Low
2205,2024-09-15,Billing,Medium,151,71,3.6,No,Email,Low
2206,2024-04-15,Technical,Medium,79,70,7.7,No,Phone,Medium
2207,2024-08-10,Other,Medium,179,67,1.9,No,Chat,Low
2208,2024-01-30,Other,Urgent,145,49,4.6,Yes,Chat,Low
2209,2024-02-28,Delivery,High,182,48,2.8,Yes,Chat,Low
2210,2024-02-06,Billing,Medium,24,52,4.3,Yes,Chat,Medium
2211,2024-01-23,Billing,Low,160,19,7.1,No,Phone,Medium
2212,2024-03-19,Other,Low,156,9,5.7,No,Email,Medium
2213,2024-10-06,Other,Urgent,181,63,2.4,Yes,Email,Low
2214,2024-04-28,Account,Urgent,57,72,5.6,No,Phone,Low
2215,2024-03-19,Billing,Low,238,42,2.0,No,Email,Low
2216,2024-10-19,Account,High,55,51,7.9,No,Email,Low
2217,2024-06-01,Technical,High,57,43,1.9,No,Email,Low
2218,2024-02-23,Technical,Low,163,57,1.0,No,Phone,Low
2219,2024-03-12,Other,High,221,33,3.0,Yes,Email,Low
2220,2024-01-03,Other,High,53,63,0.6,Yes,Chat,Low
2221,2024-04-29,Technical,Urgent,53,4,0.8,No,Email,Medium
2222,2024-12-09,Billing,High,39,22,7.3,No,Chat,Low
2223,2024-05-10,Technical,Urgent,75,4,7.1,Yes,Email,Medium
2224,2024-03-27,Delivery,Medium,219,24,2.8,No,Email,Low
2225,2024-08-17,Other,High,136,64,5.1,Yes,Phone,Low
2226,2024-10-13,Technical,Medium,50,57,7.2,No,Phone,Medium
2227,2024-12-04,Other,Low,108,37,3.4,No,Email,Low
2228,2024-01-21,Account,High,117,59,8.9,No,Phone,Low
2229,2024-06-28,Account,Medium,204,40,4.8,Yes,Email,Low
2230,2024-03-25,Other,High,101,21,3.9,Yes,Chat,Low
2231,2024-08-02,Delivery,High,184,16,6.2,No,Email,Low
2232,2024-01-31,Billing,High,83,31,2.4,Yes,Email,Low
2233,2024-02-20,Technical,Low,151,46,2.3,Yes,Email,Low
2234,2024-04-09,Account,Urgent,191,17,0.7,No,Chat,Low
2235,2024-04-28,Account,High,201,68,1.6,Yes,Chat,Low
2236,2024-04-25,Billing,Urgent,115,48,4.4,Yes,Phone,Low
2237,2024-09-16,Account,Medium,127,24,9.6,Yes,Chat,Low
2238,2024-09-29,Other,Low,226,12,5.0,No,Email,Medium
2239,2024-12-18,Technical,Low,143,63,7.4,Yes,Email,Low
2240,2024-02-07,Other,Low,54,34,3.2,Yes,Chat,Low
2241,2024-04-10,Account,Urgent,193,18,4.7,No,Chat,Low
2242,2024-08-18,Delivery,Medium,18,60,5.8,No,Chat,High
2243,2024-04-08,Other,High,192,30,9.2,Yes,Chat,Low
2244,2024-10-23,Account,Urgent,211,36,5.8,No,Phone,Low
2245,2024-03-05,Billing,High,73,49,4.0,Yes,Chat,Low
2246,2024-12-05,Billing,Low,170,62,2.6,Yes,Phone,Low
2247,2024-09-10,Account,Low,11,4,3.8,No,Chat,High
2248,2024-01-05,Account,High,14,54,4.5,No,Phone,Medium
2249,2024-08-04,Other,High,41,51,3.4,No,Phone,Low
2250,2024-06-01,Delivery,Urgent,151,64,3.3,No,Chat,Low
2251,2024-08-07,Other,High,194,3,2.6,No,Email,Medium
2252,2024-06-10,Delivery,Low,36,23,6.8,Yes,Chat,Low
2253,2024-02-03,Account,High,221,64,3.7,No,Email,Low
2254,2024-10-29,Account,Urgent,180,51,0.8,Yes,Email,Low
2255,2024-02-04,Billing,Low,90,22,7.4,Yes,Chat,Low
2256,2024-09-21,Technical,Urgent,31,7,2.5,Yes,Phone,Low
2257,2024-11-12,Account,Urgent,112,51,4.1,No,Phone,Low
2258,2024-01-27,Billing,High,187,23,3.1,No,Chat,Low
2259,2024-05-08,Other,Medium,169,21,8.9,Yes,Chat,Low
2260,2024-03-16,Technical,Low,90,29,0.7,Yes,Email,Low
2261,2024-07-02,Account,Urgent,96,7,2.7,Yes,Email,Low
2262,2024-07-06,Billing,Urgent,42,58,8.6,Yes,Chat,Low
2263,2024-12-24,Account,Medium,108,39,3.0,Yes,Email,Low
2264,2024-10-09,Account,Urgent,75,67,2.4,No,Email,Low
2265,2024-07-03,Technical,High,84,1,9.6,Yes,Email,Medium
2266,2024-03-24,Delivery,High,234,41,3.5,Yes,Phone,Low
2267,2024-04-18,Account,Medium,121,40,6.2,Yes,Chat,Low
2268,2024-08-19,Account,Medium,37,63,6.6,Yes,Chat,Low
2269,2024-05-12,Technical,Low,121,13,4.5,Yes,Phone,Low
2270,2024-09-10,Billing,Low,62,7,1.6,Yes,Phone,Low
2271,2024-05-23,Delivery,High,163,53,4.1,No,Phone,Low
2272,2024-04-22,Other,Medium,106,65,0.5,No,Email,Low
2273,2024-08-22,Technical,Urgent,147,60,1.9,Yes,Email,Low
2274,2024-11-29,Billing,High,228,65,5.3,No,Chat,Low
2275,2024-11-13,Account,Medium,22,19,3.4,Yes,Chat,Medium
2276,2024-01-05,Other,Low,44,46,4.6,Yes,Email,Low
2277,2024-10-29,Other,Low,232,52,6.8,No,Email,Medium
2278,2024-10-29,Delivery,Low,142,22,6.7,Yes,Chat,Low
2279,2024-11-29,Billing,Urgent,142,39,6.0,Yes,Phone,Low
2280,2024-05-03,Billing,Low,121,20,2.3,Yes,Email,Low
2281,2024-06-25,Billing,Low,74,55,2.6,Yes,Phone,Low
2282,2024-04-09,Technical,Urgent,190,61,6.6,Yes,Phone,Low
2283,2024-09-12,Billing,Medium,134,18,7.9,Yes,Phone,Low
2284,2024-01-30,Account,Urgent,146,67,1.2,Yes,Chat,Low
2285,2024-06-04,Delivery,Low,142,7,9.9,No,Email,Medium
2286,2024-05-23,Other,High,139,21,8.4,Yes,Email,Low
2287,2024-01-23,Other,High,108,13,8.1,No,Email,Low
2288,2024-08-28,Delivery,Low,86,37,6.1,Yes,Email,Low
2289,2024-11-04,Delivery,Urgent,161,28,4.0,No,Email,Low
2290,2024-08-01,Billing,High,159,36,1.7,No,Chat,Low
2291,2024-08-05,Other,Low,173,44,3.3,No,Email,Low
2292,2024-06-24,Delivery,Low,123,32,1.3,Yes,Phone,Low
2293,2024-09-02,Technical,Low,103,34,5.3,No,Email,Medium
2294,2024-08-07,Account,Urgent,72,13,3.1,No,Phone,Low
2295,2024-06-28,Other,Urgent,139,49,9.2,Yes,Chat,Low
2296,2024-01-04,Account,High,120,25,2.8,No,Email,Low
2297,2024-09-27,Account,Urgent,106,67,1.2,No,Phone,Low
2298,2024-02-26,Billing,Low,6,45,8.1,Yes,Chat,Medium
2299,2024-11-24,Other,High,144,36,6.4,No,Email,Low
2300,2024-07-10,Billing,Medium,117,62,7.7,No,Phone,Medium
2301,2024-02-06,Technical,Urgent,148,13,5.7,No,Phone,Low
2302,2024-07-30,Other,Low,148,67,7.1,Yes,Chat,Low
2303,2024-11-30,Billing,Low,213,36,7.6,Yes,Chat,Low
2304,2024-11-02,Account,Low,228,70,6.1,Yes,Email,Low
2305,2024-06-19,Billing,Urgent,54,43,6.6,Yes,Email,Low
2306,2024-12-23,Other,Medium,29,55,2.0,Yes,Email,Medium
2307,2024-11-05,Account,Urgent,174,37,0.8,No,Phone,Low
2308,2024-01-16,Account,Low,22,17,4.9,No,Chat,Medium
2309,2024-07-29,Other,High,42,45,2.0,No,Phone,Low
2310,2024-08-17,Technical,Urgent,36,47,0.8,Yes,Phone,Low
2311,2024-06-16,Billing,High,200,42,6.7,Yes,Chat,Low
2312,2024-05-02,Account,High,160,56,3.3,No,Email,Low
2313,2024-11-07,Account,Medium,121,59,9.8,No,Chat,Medium
2314,2024-11-12,Billing,Low,150,44,3.1,Yes,Phone,Low
2315,2024-04-14,Account,Medium,39,4,2.1,No,Email,Medium
2316,2024-01-08,Account,Urgent,6,38,9.6,Yes,Chat,Medium
2317,2024-04-19,Technical,High,47,28,1.8,Yes,Email,Low
2318,2024-06-27,Delivery,High,54,34,7.7,No,Phone,Low
2319,2024-05-04,Billing,Low,235,60,8.3,Yes,Phone,Low
2320,2024-01-18,Delivery,Medium,212,57,1.3,No,Phone,Low
2321,2024-02-01,Other,High,226,44,4.1,Yes,Email,Low
2322,2024-02-26,Billing,Medium,178,65,9.4,Yes,Phone,Low
2323,2024-01-31,Technical,Medium,91,32,6.8,Yes,Phone,Low
2324,2024-02-12,Delivery,Medium,210,2,6.6,No,Chat,High
2325,2024-01-05,Account,Medium,128,22,3.7,No,Chat,Low
2326,2024-09-13,Account,High,147,4,2.4,No,Email,Medium
2327,2024-09-14,Delivery,High,161,2,1.8,No,Email,Medium
2328,2024-01-13,Delivery,Medium,7,36,1.8,No,Chat,Medium
2329,2024-12-04,Delivery,Urgent,38,46,8.0,No,Phone,Low
2330,2024-05-24,Account,Urgent,153,45,9.8,No,Phone,Low
2331,2024-05-01,Account,Medium,238,18,8.4,Yes,Email,Low
2332,2024-03-15,Technical,Low,176,52,6.9,Yes,Phone,Low
2333,2024-04-13,Other,Urgent,198,61,3.2,No,Email,Low
2334,2024-06-01,Billing,Urgent,57,63,8.1,Yes,Phone,Low
2335,2024-12-01,Billing,Medium,69,46,8.4,No,Phone,Medium
2336,2024-11-29,Billing,Low,85,41,0.6,No,Chat,Low
2337,2024-11-15,Account,Urgent,215,27,2.8,Yes,Email,Low
2338,2024-09-18,Billing,Low,130,37,6.7,No,Phone,Medium
2339,2024-04-11,Other,High,33,15,6.0,Yes,Email,Low
2340,2024-02-03,Account,Low,16,59,8.7,No,Email,High
2341,2024-06-27,Technical,Low,148,60,5.0,Yes,Chat,Low
2342,2024-10-01,Technical,Medium,8,6,6.7,Yes,Phone,High
2343,2024-12-17,Delivery,Urgent,175,32,3.3,Yes,Email,Low
2344,2024-07-04,Technical,Urgent,180,55,4.9,No,Phone,Low
2345,2024-04-11,Delivery,Urgent,127,50,1.3,No,Chat,Low
2346,2024-09-01,Billing,Low,26,56,2.3,Yes,Chat,Medium
2347,2024-04-26,Delivery,High,10,5,4.5,No,Phone,High
2348,2024-04-09,Account,Medium,165,34,8.1,Yes,Chat,Low
2349,2024-05-13,Delivery,Medium,132,40,8.9,No,Phone,Medium
2350,2024-09-28,Billing,Medium,137,10,5.1,Yes,Email,Low
2351,2024-09-13,Delivery,High,209,50,9.3,No,Email,Low
2352,2024-03-29,Other,High,5,65,9.4,No,Email,Medium
2353,2024-11-12,Other,Urgent,38,16,5.9,Yes,Email,Low
2354,2024-08-05,Billing,Urgent,197,19,8.7,Yes,Email,Low
2355,2024-10-31,Account,Low,90,67,4.7,Yes,Email,Low
2356,2024-11-27,Delivery,Medium,196,35,1.3,No,Email,Low
2357,2024-07-23,Technical,High,21,15,6.6,No,Phone,Medium
2358,2024-05-06,Technical,Medium,175,67,0.7,No,Email,Low
2359,2024-01-06,Technical,Medium,45,48,6.7,Yes,Phone,Low
2360,2024-03-29,Account,Low,6,30,6.2,No,Phone,High
2361,2024-08-22,Account,High,185,42,6.2,Yes,Email,Low
2362,2024-09-23,Delivery,Medium,197,8,3.2,Yes,Email,Low
2363,2024-01-22,Delivery,Urgent,224,46,3.9,No,Email,Low
2364,2024-01-26,Technical,Medium,173,5,1.6,Yes,Email,Medium
2365,2024-05-29,Other,Urgent,6,47,6.5,Yes,Phone,Medium
2366,2024-05-01,Delivery,Medium,61,66,1.8,Yes,Chat,Low
2367,2024-02-18,Other,High,127,59,9.5,Yes,Email,Low
2368,2024-02-13,Billing,Urgent,47,11,5.1,No,Chat,Low
2369,2024-12-26,Delivery,Medium,177,36,4.3,No,Chat,Low
2370,2024-07-11,Technical,Medium,45,24,6.9,No,Email,Medium
2371,2024-08-09,Account,Low,230,59,2.4,No,Phone,Low
2372,2024-02-08,Account,Low,177,53,1.2,Yes,Email,Low
2373,2024-12-25,Account,Low,95,14,7.4,No,Email,Medium
2374,2024-10-14,Delivery,Medium,18,69,2.9,Yes,Phone,Medium
2375,2024-09-14,Delivery,Medium,110,1,8.7,No,Chat,High
2376,2024-07-16,Account,Low,141,61,6.3,No,Chat,Medium
2377,2024-07-21,Other,Medium,46,44,3.9,No,Chat,Low
2378,2024-06-02,Billing,Medium,181,63,3.3,No,Chat,Low
2379,2024-11-10,Technical,Low,12,18,0.7,No,Chat,Medium
2380,2024-06-24,Technical,High,81,37,6.1,No,Email,Low
2381,2024-11-11,Technical,High,93,71,1.9,No,Phone,Low
2382,2024-03-13,Delivery,High,106,24,6.0,No,Chat,Low
2383,2024-01-17,Other,Urgent,141,31,4.6,Yes,Email,Low
2384,2024-11-25,Delivery,High,187,48,3.3,No,Chat,Low
2385,2024-01-04,Account,Urgent,179,71,0.6,No,Email,Low
2386,2024-10-14,Delivery,Low,211,14,4.7,No,Chat,Low
2387,2024-06-11,Technical,Urgent,45,1,6.9,Yes,Phone,Medium
2388,2024-08-18,Delivery,Medium,11,18,3.6,No,Email,Medium
2389,2024-11-10,Technical,Medium,15,67,9.7,No,Email,High
2390,2024-09-25,Account,Urgent,157,15,6.5,Yes,Email,Low
2391,2024-02-11,Technical,High,19,10,5.4,No,Email,Medium
2392,2024-06-22,Billing,Urgent,33,71,3.3,No,Phone,Low
2393,2024-02-24,Delivery,High,148,39,0.5,No,Phone,Low
2394,2024-08-22,Account,Medium,14,27,9.8,No,Phone,High
2395,2024-10-28,Account,Urgent,172,15,9.5,No,Phone,Low
2396,2024-05-31,Account,Urgent,150,65,6.7,Yes,Email,Low
2397,2024-08-07,Account,High,74,15,6.9,Yes,Email,Low
2398,2024-01-10,Other,Low,112,55,4.8,No,Email,Low
2399,2024-01-17,Billing,Low,230,34,2.9,Yes,Chat,Low
2400,2024-04-26,Delivery,Low,33,55,1.2,Yes,Email,Low
2401,2024-06-08,Technical,Medium,178,32,1.2,Yes,Phone,Low
2402,2024-10-02,Other,High,43,30,9.5,Yes,Phone,Low
2403,2024-08-21,Technical,High,129,21,2.9,Yes,Phone,Low
2404,2024-05-18,Other,Urgent,190,51,1.1,No,Phone,Low
2405,2024-04-12,Technical,Urgent,120,59,2.3,Yes,Phone,Low
